filename,filepath,label,voice_type,speaker_id,gender,accent,language,duration_sec,sample_rate,augmented,transcript
ai_yt_ta_0017.wav,voice data/ai/ai_yt_ta_0017.wav,ai,Neural TTS,Neural_Tamil_TTS_0017,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 17.
ai_yt_ta_0018.wav,voice data/ai/ai_yt_ta_0018.wav,ai,Neural TTS,Neural_Tamil_TTS_0018,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 18.
ai_yt_ta_0019.wav,voice data/ai/ai_yt_ta_0019.wav,ai,Neural TTS,Neural_Tamil_TTS_0019,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 19.
ai_yt_ta_0020.wav,voice data/ai/ai_yt_ta_0020.wav,ai,Neural TTS,Neural_Tamil_TTS_0020,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 20.
ai_yt_ta_0021.wav,voice data/ai/ai_yt_ta_0021.wav,ai,Neural TTS,Neural_Tamil_TTS_0021,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 21.
ai_yt_ta_0022.wav,voice data/ai/ai_yt_ta_0022.wav,ai,Neural TTS,Neural_Tamil_TTS_0022,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 22.
ai_yt_ta_0023.wav,voice data/ai/ai_yt_ta_0023.wav,ai,Neural TTS,Neural_Tamil_TTS_0023,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 23.
ai_yt_ta_0024.wav,voice data/ai/ai_yt_ta_0024.wav,ai,Neural TTS,Neural_Tamil_TTS_0024,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 24.
ai_yt_ta_0025.wav,voice data/ai/ai_yt_ta_0025.wav,ai,Neural TTS,Neural_Tamil_TTS_0025,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 25.
ai_yt_ta_0026.wav,voice data/ai/ai_yt_ta_0026.wav,ai,Neural TTS,Neural_Tamil_TTS_0026,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 26.
ai_yt_ta_0027.wav,voice data/ai/ai_yt_ta_0027.wav,ai,Neural TTS,Neural_Tamil_TTS_0027,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 27.
ai_yt_ta_0028.wav,voice data/ai/ai_yt_ta_0028.wav,ai,Neural TTS,Neural_Tamil_TTS_0028,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 28.
ai_yt_ta_0029.wav,voice data/ai/ai_yt_ta_0029.wav,ai,Neural TTS,Neural_Tamil_TTS_0029,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 29.
ai_yt_ta_0030.wav,voice data/ai/ai_yt_ta_0030.wav,ai,Neural TTS,Neural_Tamil_TTS_0030,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 30.
ai_yt_ta_0031.wav,voice data/ai/ai_yt_ta_0031.wav,ai,Neural TTS,Neural_Tamil_TTS_0031,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 31.
ai_yt_ta_0032.wav,voice data/ai/ai_yt_ta_0032.wav,ai,Neural TTS,Neural_Tamil_TTS_0032,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 32.
ai_yt_ta_0033.wav,voice data/ai/ai_yt_ta_0033.wav,ai,Neural TTS,Neural_Tamil_TTS_0033,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 33.
ai_yt_ta_0034.wav,voice data/ai/ai_yt_ta_0034.wav,ai,Neural TTS,Neural_Tamil_TTS_0034,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 34.
ai_yt_ta_0035.wav,voice data/ai/ai_yt_ta_0035.wav,ai,Neural TTS,Neural_Tamil_TTS_0035,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 35.
ai_yt_ta_0036.wav,voice data/ai/ai_yt_ta_0036.wav,ai,Neural TTS,Neural_Tamil_TTS_0036,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 36.
ai_yt_ta_0037.wav,voice data/ai/ai_yt_ta_0037.wav,ai,Neural TTS,Neural_Tamil_TTS_0037,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 37.
ai_yt_ta_0038.wav,voice data/ai/ai_yt_ta_0038.wav,ai,Neural TTS,Neural_Tamil_TTS_0038,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 38.
ai_yt_ta_0039.wav,voice data/ai/ai_yt_ta_0039.wav,ai,Neural TTS,Neural_Tamil_TTS_0039,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 39.
ai_yt_ta_0040.wav,voice data/ai/ai_yt_ta_0040.wav,ai,Neural TTS,Neural_Tamil_TTS_0040,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 40.
ai_yt_ta_0041.wav,voice data/ai/ai_yt_ta_0041.wav,ai,Neural TTS,Neural_Tamil_TTS_0041,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 41.
ai_yt_ta_0042.wav,voice data/ai/ai_yt_ta_0042.wav,ai,Neural TTS,Neural_Tamil_TTS_0042,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 42.
ai_yt_ta_0043.wav,voice data/ai/ai_yt_ta_0043.wav,ai,Neural TTS,Neural_Tamil_TTS_0043,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 43.
ai_yt_ta_0044.wav,voice data/ai/ai_yt_ta_0044.wav,ai,Neural TTS,Neural_Tamil_TTS_0044,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 44.
ai_yt_ta_0045.wav,voice data/ai/ai_yt_ta_0045.wav,ai,Neural TTS,Neural_Tamil_TTS_0045,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 45.
ai_yt_ta_0046.wav,voice data/ai/ai_yt_ta_0046.wav,ai,Neural TTS,Neural_Tamil_TTS_0046,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 46.
ai_yt_ta_0047.wav,voice data/ai/ai_yt_ta_0047.wav,ai,Neural TTS,Neural_Tamil_TTS_0047,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 47.
ai_yt_ta_0048.wav,voice data/ai/ai_yt_ta_0048.wav,ai,Neural TTS,Neural_Tamil_TTS_0048,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 48.
ai_yt_ta_0049.wav,voice data/ai/ai_yt_ta_0049.wav,ai,Neural TTS,Neural_Tamil_TTS_0049,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 49.
ai_yt_ta_0050.wav,voice data/ai/ai_yt_ta_0050.wav,ai,Neural TTS,Neural_Tamil_TTS_0050,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 50.
ai_yt_ta_0051.wav,voice data/ai/ai_yt_ta_0051.wav,ai,Neural TTS,Neural_Tamil_TTS_0051,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 51.
ai_yt_ta_0052.wav,voice data/ai/ai_yt_ta_0052.wav,ai,Neural TTS,Neural_Tamil_TTS_0052,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 52.
ai_yt_ta_0053.wav,voice data/ai/ai_yt_ta_0053.wav,ai,Neural TTS,Neural_Tamil_TTS_0053,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 53.
ai_yt_ta_0054.wav,voice data/ai/ai_yt_ta_0054.wav,ai,Neural TTS,Neural_Tamil_TTS_0054,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 54.
ai_yt_ta_0055.wav,voice data/ai/ai_yt_ta_0055.wav,ai,Neural TTS,Neural_Tamil_TTS_0055,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 55.
ai_yt_ta_0056.wav,voice data/ai/ai_yt_ta_0056.wav,ai,Neural TTS,Neural_Tamil_TTS_0056,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 56.
ai_yt_ta_0057.wav,voice data/ai/ai_yt_ta_0057.wav,ai,Neural TTS,Neural_Tamil_TTS_0057,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 57.
ai_yt_ta_0058.wav,voice data/ai/ai_yt_ta_0058.wav,ai,Neural TTS,Neural_Tamil_TTS_0058,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 58.
ai_yt_ta_0059.wav,voice data/ai/ai_yt_ta_0059.wav,ai,Neural TTS,Neural_Tamil_TTS_0059,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 59.
ai_yt_ta_0060.wav,voice data/ai/ai_yt_ta_0060.wav,ai,Neural TTS,Neural_Tamil_TTS_0060,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 60.
ai_yt_ta_0061.wav,voice data/ai/ai_yt_ta_0061.wav,ai,Neural TTS,Neural_Tamil_TTS_0061,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 61.
ai_yt_ta_0062.wav,voice data/ai/ai_yt_ta_0062.wav,ai,Neural TTS,Neural_Tamil_TTS_0062,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 62.
ai_yt_ta_0063.wav,voice data/ai/ai_yt_ta_0063.wav,ai,Neural TTS,Neural_Tamil_TTS_0063,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 63.
ai_yt_ta_0064.wav,voice data/ai/ai_yt_ta_0064.wav,ai,Neural TTS,Neural_Tamil_TTS_0064,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 64.
ai_yt_ta_0065.wav,voice data/ai/ai_yt_ta_0065.wav,ai,Neural TTS,Neural_Tamil_TTS_0065,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 65.
ai_yt_ta_0066.wav,voice data/ai/ai_yt_ta_0066.wav,ai,Neural TTS,Neural_Tamil_TTS_0066,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 66.
ai_yt_ta_0067.wav,voice data/ai/ai_yt_ta_0067.wav,ai,Neural TTS,Neural_Tamil_TTS_0067,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 67.
ai_yt_ta_0068.wav,voice data/ai/ai_yt_ta_0068.wav,ai,Neural TTS,Neural_Tamil_TTS_0068,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 68.
ai_yt_ta_0069.wav,voice data/ai/ai_yt_ta_0069.wav,ai,Neural TTS,Neural_Tamil_TTS_0069,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 69.
ai_yt_ta_0070.wav,voice data/ai/ai_yt_ta_0070.wav,ai,Neural TTS,Neural_Tamil_TTS_0070,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 70.
ai_yt_ta_0071.wav,voice data/ai/ai_yt_ta_0071.wav,ai,Neural TTS,Neural_Tamil_TTS_0071,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 71.
ai_yt_ta_0072.wav,voice data/ai/ai_yt_ta_0072.wav,ai,Neural TTS,Neural_Tamil_TTS_0072,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 72.
ai_yt_ta_0073.wav,voice data/ai/ai_yt_ta_0073.wav,ai,Neural TTS,Neural_Tamil_TTS_0073,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 73.
ai_yt_ta_0074.wav,voice data/ai/ai_yt_ta_0074.wav,ai,Neural TTS,Neural_Tamil_TTS_0074,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 74.
ai_yt_ta_0075.wav,voice data/ai/ai_yt_ta_0075.wav,ai,Neural TTS,Neural_Tamil_TTS_0075,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 75.
ai_yt_ta_0076.wav,voice data/ai/ai_yt_ta_0076.wav,ai,Neural TTS,Neural_Tamil_TTS_0076,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 76.
ai_yt_ta_0077.wav,voice data/ai/ai_yt_ta_0077.wav,ai,Neural TTS,Neural_Tamil_TTS_0077,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 77.
ai_yt_ta_0078.wav,voice data/ai/ai_yt_ta_0078.wav,ai,Neural TTS,Neural_Tamil_TTS_0078,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 78.
ai_yt_ta_0079.wav,voice data/ai/ai_yt_ta_0079.wav,ai,Neural TTS,Neural_Tamil_TTS_0079,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 79.
ai_yt_ta_0080.wav,voice data/ai/ai_yt_ta_0080.wav,ai,Neural TTS,Neural_Tamil_TTS_0080,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 80.
ai_yt_ta_0081.wav,voice data/ai/ai_yt_ta_0081.wav,ai,Neural TTS,Neural_Tamil_TTS_0081,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 81.
ai_yt_ta_0082.wav,voice data/ai/ai_yt_ta_0082.wav,ai,Neural TTS,Neural_Tamil_TTS_0082,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 82.
ai_yt_ta_0083.wav,voice data/ai/ai_yt_ta_0083.wav,ai,Neural TTS,Neural_Tamil_TTS_0083,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 83.
ai_yt_ta_0084.wav,voice data/ai/ai_yt_ta_0084.wav,ai,Neural TTS,Neural_Tamil_TTS_0084,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 84.
ai_yt_ta_0085.wav,voice data/ai/ai_yt_ta_0085.wav,ai,Neural TTS,Neural_Tamil_TTS_0085,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 85.
ai_yt_ta_0086.wav,voice data/ai/ai_yt_ta_0086.wav,ai,Neural TTS,Neural_Tamil_TTS_0086,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 86.
ai_yt_ta_0087.wav,voice data/ai/ai_yt_ta_0087.wav,ai,Neural TTS,Neural_Tamil_TTS_0087,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 87.
ai_yt_ta_0088.wav,voice data/ai/ai_yt_ta_0088.wav,ai,Neural TTS,Neural_Tamil_TTS_0088,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 88.
ai_yt_ta_0089.wav,voice data/ai/ai_yt_ta_0089.wav,ai,Neural TTS,Neural_Tamil_TTS_0089,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 89.
ai_yt_ta_0090.wav,voice data/ai/ai_yt_ta_0090.wav,ai,Neural TTS,Neural_Tamil_TTS_0090,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 90.
ai_yt_ta_0091.wav,voice data/ai/ai_yt_ta_0091.wav,ai,Neural TTS,Neural_Tamil_TTS_0091,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 91.
ai_yt_ta_0092.wav,voice data/ai/ai_yt_ta_0092.wav,ai,Neural TTS,Neural_Tamil_TTS_0092,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 92.
ai_yt_ta_0093.wav,voice data/ai/ai_yt_ta_0093.wav,ai,Neural TTS,Neural_Tamil_TTS_0093,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 93.
ai_yt_ta_0094.wav,voice data/ai/ai_yt_ta_0094.wav,ai,Neural TTS,Neural_Tamil_TTS_0094,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 94.
ai_yt_ta_0095.wav,voice data/ai/ai_yt_ta_0095.wav,ai,Neural TTS,Neural_Tamil_TTS_0095,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 95.
ai_yt_ta_0096.wav,voice data/ai/ai_yt_ta_0096.wav,ai,Neural TTS,Neural_Tamil_TTS_0096,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 96.
ai_yt_ta_0097.wav,voice data/ai/ai_yt_ta_0097.wav,ai,Neural TTS,Neural_Tamil_TTS_0097,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 97.
ai_yt_ta_0098.wav,voice data/ai/ai_yt_ta_0098.wav,ai,Neural TTS,Neural_Tamil_TTS_0098,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 98.
ai_yt_ta_0099.wav,voice data/ai/ai_yt_ta_0099.wav,ai,Neural TTS,Neural_Tamil_TTS_0099,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 99.
ai_yt_ta_0100.wav,voice data/ai/ai_yt_ta_0100.wav,ai,Neural TTS,Neural_Tamil_TTS_0100,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 100.
ai_yt_ta_0101.wav,voice data/ai/ai_yt_ta_0101.wav,ai,Neural TTS,Neural_Tamil_TTS_0101,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 101.
ai_yt_ta_0102.wav,voice data/ai/ai_yt_ta_0102.wav,ai,Neural TTS,Neural_Tamil_TTS_0102,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 102.
ai_yt_ta_0103.wav,voice data/ai/ai_yt_ta_0103.wav,ai,Neural TTS,Neural_Tamil_TTS_0103,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 103.
ai_yt_ta_0104.wav,voice data/ai/ai_yt_ta_0104.wav,ai,Neural TTS,Neural_Tamil_TTS_0104,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 104.
ai_yt_ta_0105.wav,voice data/ai/ai_yt_ta_0105.wav,ai,Neural TTS,Neural_Tamil_TTS_0105,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 105.
ai_yt_ta_0106.wav,voice data/ai/ai_yt_ta_0106.wav,ai,Neural TTS,Neural_Tamil_TTS_0106,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 106.
ai_yt_ta_0107.wav,voice data/ai/ai_yt_ta_0107.wav,ai,Neural TTS,Neural_Tamil_TTS_0107,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 107.
ai_yt_ta_0108.wav,voice data/ai/ai_yt_ta_0108.wav,ai,Neural TTS,Neural_Tamil_TTS_0108,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 108.
ai_yt_ta_0109.wav,voice data/ai/ai_yt_ta_0109.wav,ai,Neural TTS,Neural_Tamil_TTS_0109,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 109.
ai_yt_ta_0110.wav,voice data/ai/ai_yt_ta_0110.wav,ai,Neural TTS,Neural_Tamil_TTS_0110,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 110.
ai_yt_ta_0111.wav,voice data/ai/ai_yt_ta_0111.wav,ai,Neural TTS,Neural_Tamil_TTS_0111,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 111.
ai_yt_ta_0112.wav,voice data/ai/ai_yt_ta_0112.wav,ai,Neural TTS,Neural_Tamil_TTS_0112,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 112.
ai_yt_ta_0113.wav,voice data/ai/ai_yt_ta_0113.wav,ai,Neural TTS,Neural_Tamil_TTS_0113,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 113.
ai_yt_ta_0114.wav,voice data/ai/ai_yt_ta_0114.wav,ai,Neural TTS,Neural_Tamil_TTS_0114,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 114.
ai_yt_ta_0115.wav,voice data/ai/ai_yt_ta_0115.wav,ai,Neural TTS,Neural_Tamil_TTS_0115,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 115.
ai_yt_ta_0116.wav,voice data/ai/ai_yt_ta_0116.wav,ai,Neural TTS,Neural_Tamil_TTS_0116,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 116.
ai_yt_ta_0117.wav,voice data/ai/ai_yt_ta_0117.wav,ai,Neural TTS,Neural_Tamil_TTS_0117,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 117.
ai_yt_ta_0118.wav,voice data/ai/ai_yt_ta_0118.wav,ai,Neural TTS,Neural_Tamil_TTS_0118,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 118.
ai_yt_ta_0119.wav,voice data/ai/ai_yt_ta_0119.wav,ai,Neural TTS,Neural_Tamil_TTS_0119,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 119.
ai_yt_ta_0120.wav,voice data/ai/ai_yt_ta_0120.wav,ai,Neural TTS,Neural_Tamil_TTS_0120,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 120.
ai_yt_ta_0121.wav,voice data/ai/ai_yt_ta_0121.wav,ai,Neural TTS,Neural_Tamil_TTS_0121,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 121.
ai_yt_ta_0122.wav,voice data/ai/ai_yt_ta_0122.wav,ai,Neural TTS,Neural_Tamil_TTS_0122,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 122.
ai_yt_ta_0123.wav,voice data/ai/ai_yt_ta_0123.wav,ai,Neural TTS,Neural_Tamil_TTS_0123,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 123.
ai_yt_ta_0124.wav,voice data/ai/ai_yt_ta_0124.wav,ai,Neural TTS,Neural_Tamil_TTS_0124,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 124.
ai_yt_ta_0125.wav,voice data/ai/ai_yt_ta_0125.wav,ai,Neural TTS,Neural_Tamil_TTS_0125,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 125.
ai_yt_ta_0126.wav,voice data/ai/ai_yt_ta_0126.wav,ai,Neural TTS,Neural_Tamil_TTS_0126,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 126.
ai_yt_ta_0127.wav,voice data/ai/ai_yt_ta_0127.wav,ai,Neural TTS,Neural_Tamil_TTS_0127,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 127.
ai_yt_ta_0128.wav,voice data/ai/ai_yt_ta_0128.wav,ai,Neural TTS,Neural_Tamil_TTS_0128,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 128.
ai_yt_ta_0129.wav,voice data/ai/ai_yt_ta_0129.wav,ai,Neural TTS,Neural_Tamil_TTS_0129,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 129.
ai_yt_ta_0130.wav,voice data/ai/ai_yt_ta_0130.wav,ai,Neural TTS,Neural_Tamil_TTS_0130,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 130.
ai_yt_ta_0131.wav,voice data/ai/ai_yt_ta_0131.wav,ai,Neural TTS,Neural_Tamil_TTS_0131,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 131.
ai_yt_ta_0132.wav,voice data/ai/ai_yt_ta_0132.wav,ai,Neural TTS,Neural_Tamil_TTS_0132,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 132.
ai_yt_ta_0133.wav,voice data/ai/ai_yt_ta_0133.wav,ai,Neural TTS,Neural_Tamil_TTS_0133,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 133.
ai_yt_ta_0134.wav,voice data/ai/ai_yt_ta_0134.wav,ai,Neural TTS,Neural_Tamil_TTS_0134,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 134.
ai_yt_ta_0135.wav,voice data/ai/ai_yt_ta_0135.wav,ai,Neural TTS,Neural_Tamil_TTS_0135,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 135.
ai_yt_ta_0136.wav,voice data/ai/ai_yt_ta_0136.wav,ai,Neural TTS,Neural_Tamil_TTS_0136,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 136.
ai_yt_ta_0137.wav,voice data/ai/ai_yt_ta_0137.wav,ai,Neural TTS,Neural_Tamil_TTS_0137,Male,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 137.
ai_yt_ta_0138.wav,voice data/ai/ai_yt_ta_0138.wav,ai,Neural TTS,Neural_Tamil_TTS_0138,Female,Tamil Synth,Tamil,5.0,16000,Codec Simulated,Neural AI voice sample in Tamil sample 138.
